"table_name","variable","n_rows","n_missing","n_non_missing","pct_missing","any_values","n_distinct_non_missing","non_numeric_count","all_numeric_like","decimal_count","any_negative","boolean_like","has_sentinel_values","max_char_length","likely_id"
"cisir_vitals_minmax","b_p_reading_at_max_diastolic_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"cisir_vitals_minmax","max_temperature",50,2,48,4,TRUE,15,0,TRUE,42,FALSE,FALSE,FALSE,5,FALSE
"cisir_vitals_minmax","max_temperature_source",50,26,24,52,TRUE,4,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","max_temperature_record_time",50,2,48,4,TRUE,24,48,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_heartrate",50,6,44,12,TRUE,21,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","max_heartrate_record_time",50,6,44,12,TRUE,22,44,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_heartrate_source",50,40,10,80,TRUE,1,10,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"cisir_vitals_minmax","max_pulse",50,34,16,68,TRUE,8,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","max_pulse_record_time",50,34,16,68,TRUE,8,16,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_respiratory_rate",50,2,48,4,TRUE,15,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","max_respiratory_rate_record_time",50,2,48,4,TRUE,24,48,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_oxygen_flow_rate",50,42,8,84,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","max_oxygen_flow_rate_device",50,42,8,84,TRUE,2,8,FALSE,0,FALSE,FALSE,FALSE,19,FALSE
"cisir_vitals_minmax","max_oxygen_record_time",50,42,8,84,TRUE,4,8,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_spo2",50,2,48,4,TRUE,5,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","max_spo2_record_time",50,2,48,4,TRUE,24,48,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_fio2_percent",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"cisir_vitals_minmax","max_fio2_record_time",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"cisir_vitals_minmax","max_artificial_airway",50,24,26,48,TRUE,1,0,TRUE,0,FALSE,TRUE,FALSE,1,FALSE
"cisir_vitals_minmax","max_artificial_airway_record_time",50,24,26,48,TRUE,13,26,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_verbal_response",50,18,32,36,TRUE,4,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","max_verbal_response_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_gcs_total",50,18,32,36,TRUE,6,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","max_gcs_total_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_gcs_eye",50,18,32,36,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","max_gcs_eye_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_mean_arterial_pressure",50,0,50,0,TRUE,19,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","max_mean_arterial_pressure_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_gcs_motor_score",50,18,32,36,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","max_gcs_motor_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","gait_transfer_max",50,26,24,52,TRUE,3,24,FALSE,0,FALSE,FALSE,FALSE,13,FALSE
"cisir_vitals_minmax","gait_transfer_max_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_motor_respone_lle",50,20,30,40,TRUE,3,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","max_motor_respone_lle_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_motor_response_lue",50,20,30,40,TRUE,2,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","max_motor_response_lue_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_motor_response_rle",50,20,30,40,TRUE,4,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","max_motor_response_rle_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_motor_response_rue",50,20,30,40,TRUE,4,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","max_motor_response_rue_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_patient_position",50,28,22,56,TRUE,3,22,FALSE,0,FALSE,FALSE,FALSE,13,FALSE
"cisir_vitals_minmax","max_patient_position_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_sensation_lle",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","max_sensation_lle_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_sensation_lue",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","max_sensation_lue_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_sensation_rle",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","max_sensation_rle_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","max_sensation_rue",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","max_sensation_rue_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_systolic_b_p_value",50,0,50,0,TRUE,22,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","min_systolic_b_p_location",50,30,20,60,TRUE,2,20,FALSE,0,FALSE,FALSE,FALSE,9,FALSE
"cisir_vitals_minmax","min_systolic_b_p_record_method",50,30,20,60,TRUE,1,20,FALSE,0,FALSE,FALSE,FALSE,9,FALSE
"cisir_vitals_minmax","min_systolic_b_p_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","b_p_reading_at_min_systolic_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","min_diastolic_b_p_value",50,0,50,0,TRUE,21,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","min_diastolic_b_p_location",50,30,20,60,TRUE,2,20,FALSE,0,FALSE,FALSE,FALSE,9,FALSE
"cisir_vitals_minmax","min_diastolic_b_p_record_method",50,30,20,60,TRUE,1,20,FALSE,0,FALSE,FALSE,FALSE,9,FALSE
"cisir_vitals_minmax","min_diastolic_b_p_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","b_p_reading_at_min_diastolic_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","min_temperature",50,2,48,4,TRUE,14,0,TRUE,46,FALSE,FALSE,FALSE,4,FALSE
"cisir_vitals_minmax","min_temperature_source",50,22,28,44,TRUE,4,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","min_temperature_record_time",50,2,48,4,TRUE,24,48,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_heartrate",50,6,44,12,TRUE,14,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","min_heartrate_record_time",50,6,44,12,TRUE,22,44,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_heartrate_source",50,42,8,84,TRUE,1,8,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"cisir_vitals_minmax","min_pulse",50,34,16,68,TRUE,8,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","min_pulse_record_time",50,34,16,68,TRUE,8,16,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_respiratory_rate",50,2,48,4,TRUE,15,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","min_respiratory_rate_record_time",50,2,48,4,TRUE,24,48,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_oxygen_flow_rate",50,42,8,84,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","min_oxygen_flow_rate_device",50,42,8,84,TRUE,1,8,FALSE,0,FALSE,FALSE,FALSE,13,FALSE
"cisir_vitals_minmax","min_oxygen_record_time",50,42,8,84,TRUE,4,8,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_spo2",50,2,48,4,TRUE,7,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","min_spo2_record_time",50,2,48,4,TRUE,24,48,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_fio2_percent",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"cisir_vitals_minmax","min_fio2_record_time",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"cisir_vitals_minmax","min_artificial_airway",50,24,26,48,TRUE,1,0,TRUE,0,FALSE,TRUE,FALSE,1,FALSE
"cisir_vitals_minmax","min_artificial_airway_record_time",50,24,26,48,TRUE,13,26,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_verbal_response",50,18,32,36,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","min_verbal_response_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_gcs_total",50,18,32,36,TRUE,7,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"cisir_vitals_minmax","min_gcs_total_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_gcs_eye_score",50,18,32,36,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","min_gcs_eye_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_mean_arterial_pressure",50,0,50,0,TRUE,19,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"cisir_vitals_minmax","min_mean_arterial_pressure_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_gcs_motor_score",50,18,32,36,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"cisir_vitals_minmax","min_gcs_motor_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","gait_transfer_min",50,26,24,52,TRUE,3,24,FALSE,0,FALSE,FALSE,FALSE,13,FALSE
"cisir_vitals_minmax","gait_transfer_min_record_time",50,18,32,36,TRUE,16,32,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_motor_respone_lle",50,20,30,40,TRUE,3,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","min_motor_respone_lle_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_motor_response_lue",50,20,30,40,TRUE,2,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","min_motor_response_lue_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_motor_respone_rle",50,20,30,40,TRUE,4,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","min_motor_response_rle_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_motor_response_rue",50,20,30,40,TRUE,3,30,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"cisir_vitals_minmax","min_motor_response_rue_record_time",50,20,30,40,TRUE,15,30,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_patient_position",50,30,20,60,TRUE,3,20,FALSE,0,FALSE,FALSE,FALSE,13,FALSE
"cisir_vitals_minmax","min_patient_position_record_time",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_sensation_lle",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","min_sensation_lle_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_sensation_lue",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","min_sensation_lue_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_sensation_rle",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","min_sensation_rle_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"cisir_vitals_minmax","min_sensation_rue",50,46,4,92,TRUE,1,4,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"cisir_vitals_minmax","min_sensation_rue_record_time",50,46,4,92,TRUE,2,4,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_lab_results_ustc","pat_id",50,0,50,0,TRUE,8,46,FALSE,0,FALSE,FALSE,FALSE,8,FALSE
"clarity_lab_results_ustc","hsp_account_id",50,0,50,0,TRUE,8,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_lab_results_ustc","pat_enc_csn_id",50,0,50,0,TRUE,8,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_lab_results_ustc","order_id",50,0,50,0,TRUE,8,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_lab_results_ustc","cernerorderno",50,48,2,96,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_lab_results_ustc","provider_id",50,0,50,0,TRUE,7,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_lab_results_ustc","observation_code_system",50,0,50,0,TRUE,1,50,FALSE,0,FALSE,FALSE,FALSE,5,FALSE
"clarity_lab_results_ustc","lnc_code",50,0,50,0,TRUE,22,50,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"clarity_lab_results_ustc","lnc_compon",50,0,50,0,TRUE,21,50,FALSE,2,FALSE,FALSE,FALSE,29,FALSE
"clarity_lab_results_ustc","normal_range",50,8,42,16,TRUE,17,42,FALSE,12,FALSE,FALSE,FALSE,11,FALSE
"clarity_lab_results_ustc","ordering_date",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_lab_results_ustc","result_type",50,0,50,0,TRUE,1,50,FALSE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_lab_results_ustc","result_numeric_value",50,0,50,0,TRUE,24,0,TRUE,16,FALSE,FALSE,FALSE,4,FALSE
"clarity_lab_results_ustc","result_text_value",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_lab_results_ustc","specimn_taken_time",50,0,50,0,TRUE,8,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_lab_results_ustc","result_time",50,0,50,0,TRUE,8,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_lab_results_ustc","unit_of_measure",50,4,46,8,TRUE,7,46,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"clarity_order_med_ustc","order_med_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_med_ustc","pat_id",50,0,50,0,TRUE,2,48,FALSE,0,FALSE,FALSE,FALSE,8,FALSE
"clarity_order_med_ustc","hsp_account_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_med_ustc","pat_enc_csn_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_order_med_ustc","ordering_date",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_med_ustc","administration_date",50,0,50,0,TRUE,25,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_med_ustc","start_date",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_med_ustc","end_date",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_med_ustc","display_name",50,0,50,0,TRUE,2,50,FALSE,2,FALSE,FALSE,FALSE,64,FALSE
"clarity_order_med_ustc","mar_action",50,0,50,0,TRUE,4,50,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"clarity_order_med_ustc","sig",50,2,48,4,TRUE,4,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_order_med_ustc","dose_unit",50,2,48,4,TRUE,2,48,FALSE,0,FALSE,FALSE,FALSE,5,FALSE
"clarity_order_med_ustc","mar_doc_user_id",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_order_med_ustc","mar_admin_dept_id",50,0,50,0,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_med_ustc","ord_phase_of_care",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_order_med_ustc","ss_sg_name",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,24,FALSE
"clarity_order_med_ustc","route",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,12,FALSE
"clarity_order_med_ustc","frequency",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_order_med_ustc","hv_discrete_dose",50,0,50,0,TRUE,2,48,FALSE,0,FALSE,FALSE,FALSE,3,FALSE
"clarity_order_med_ustc","hv_dose_unit",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,5,FALSE
"clarity_order_med_ustc","disp_as_written_yn",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_order_med_ustc","pat_loc",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,21,FALSE
"clarity_order_med_ustc","line",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"clarity_order_med_ustc","pharm_class",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,23,FALSE
"clarity_order_med_ustc","pharm_subclass",50,2,48,4,TRUE,1,48,FALSE,0,FALSE,FALSE,FALSE,7,FALSE
"clarity_order_med_ustc","thera_class",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,27,FALSE
"clarity_order_micro_result_ustc","order_proc_id",50,0,50,0,TRUE,13,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_micro_result_ustc","pat_id",50,0,50,0,TRUE,12,42,FALSE,0,FALSE,FALSE,FALSE,8,FALSE
"clarity_order_micro_result_ustc","hsp_account_id",50,0,50,0,TRUE,12,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_micro_result_ustc","pat_enc_csn_id",50,0,50,0,TRUE,12,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_order_micro_result_ustc","ordering_date",50,0,50,0,TRUE,4,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_micro_result_ustc","result_date",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_micro_result_ustc","result_line",50,0,50,0,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_order_micro_result_ustc","order_type",50,0,50,0,TRUE,1,50,FALSE,0,FALSE,FALSE,FALSE,12,FALSE
"clarity_order_micro_result_ustc","cx_name",50,0,50,0,TRUE,3,50,FALSE,0,FALSE,FALSE,FALSE,25,FALSE
"clarity_order_micro_result_ustc","specimen_source",50,0,50,0,TRUE,3,50,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"clarity_order_micro_result_ustc","specimen_type",50,40,10,80,TRUE,1,10,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"clarity_order_micro_result_ustc","ord_value",50,0,50,0,TRUE,5,50,FALSE,24,FALSE,FALSE,FALSE,49,FALSE
"clarity_order_micro_result_ustc","organism",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_order_micro_sensitivity_ustc","order_proc_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_micro_sensitivity_ustc","pat_id",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,8,FALSE
"clarity_order_micro_sensitivity_ustc","hsp_account_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_micro_sensitivity_ustc","pat_enc_csn_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_order_micro_sensitivity_ustc","result_line",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_order_micro_sensitivity_ustc","sen_line",50,0,50,0,TRUE,13,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"clarity_order_micro_sensitivity_ustc","ord_value",50,0,50,0,TRUE,3,50,FALSE,0,FALSE,FALSE,FALSE,38,FALSE
"clarity_order_micro_sensitivity_ustc","result_date",50,0,50,0,TRUE,1,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_order_micro_sensitivity_ustc","organism_id",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,4,FALSE
"clarity_order_micro_sensitivity_ustc","organism",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,27,FALSE
"clarity_order_micro_sensitivity_ustc","antibiotic_c",50,0,50,0,TRUE,16,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"clarity_order_micro_sensitivity_ustc","drug",50,0,50,0,TRUE,16,50,FALSE,0,FALSE,FALSE,FALSE,29,FALSE
"clarity_order_micro_sensitivity_ustc","suscept_c",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_order_micro_sensitivity_ustc","susceptibility",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_order_micro_sensitivity_ustc","sensitivity_value",50,20,30,40,TRUE,8,30,FALSE,8,FALSE,FALSE,FALSE,6,FALSE
"clarity_pat_enc_flw_ustc","event_id",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,8,FALSE
"clarity_pat_enc_flw_ustc","event_sequence",50,0,50,0,TRUE,25,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"clarity_pat_enc_flw_ustc","hsp_account_id",50,0,50,0,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_pat_enc_flw_ustc","pat_enc_csn_id",50,0,50,0,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,10,FALSE
"clarity_pat_enc_flw_ustc","effective_time",50,0,50,0,TRUE,13,50,FALSE,0,FALSE,FALSE,FALSE,20,FALSE
"clarity_pat_enc_flw_ustc","event_type_c",50,0,50,0,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_pat_enc_flw_ustc","event_type",50,0,50,0,TRUE,3,50,FALSE,0,FALSE,FALSE,FALSE,12,FALSE
"clarity_pat_enc_flw_ustc","department_id",50,0,50,0,TRUE,5,0,TRUE,0,FALSE,FALSE,FALSE,9,FALSE
"clarity_pat_enc_flw_ustc","department_name",50,0,50,0,TRUE,5,50,FALSE,0,FALSE,FALSE,FALSE,17,FALSE
"clarity_pat_enc_flw_ustc","specialty",50,20,30,40,TRUE,3,30,FALSE,0,FALSE,FALSE,FALSE,19,FALSE
"clarity_pat_enc_flw_ustc","room_number",50,0,50,0,TRUE,9,50,FALSE,0,FALSE,FALSE,FALSE,6,FALSE
"clarity_pat_enc_flw_ustc","bed_label",50,0,50,0,TRUE,9,50,FALSE,0,FALSE,FALSE,FALSE,5,FALSE
"clarity_pat_enc_flw_ustc","pat_class_c",50,0,50,0,TRUE,1,0,TRUE,0,FALSE,FALSE,FALSE,2,FALSE
"clarity_pat_enc_flw_ustc","pat_class",50,0,50,0,TRUE,1,50,FALSE,0,FALSE,FALSE,FALSE,23,FALSE
"clarity_pat_enc_flw_ustc","pat_service_c",50,0,50,0,TRUE,3,0,TRUE,0,FALSE,FALSE,FALSE,3,FALSE
"clarity_pat_enc_flw_ustc","hosp_service",50,0,50,0,TRUE,3,50,FALSE,0,FALSE,FALSE,FALSE,27,FALSE
"clarity_pat_enc_flw_ustc","pat_lvl_of_care_c",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_pat_enc_flw_ustc","level_of_care",50,50,0,100,FALSE,0,0,FALSE,0,FALSE,FALSE,FALSE,NA,FALSE
"clarity_pat_enc_flw_ustc","event_subtype_c",50,0,50,0,TRUE,2,0,TRUE,0,FALSE,FALSE,FALSE,1,FALSE
"clarity_pat_enc_flw_ustc","event_subtype",50,0,50,0,TRUE,2,50,FALSE,0,FALSE,FALSE,FALSE,8,FALSE
